Babies' first forenames: births registered in Scotland in 2015,,,,,,
,,,,,,
Information about the basis of the list can be found via the Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
588=,Ruaidri,4,,653=,Aniya,4
588=,Sami,4,,653=,Anna-Leigh,4
588=,Seonaidh,4,,653=,Arla,4
588=,Ted,4,,653=,Arlo,4
588=,Timothy,4,,653=,Aspen,4
588=,Torran,4,,653=,Athena,4
588=,Trey,4,,653=,Aubree,4
588=,Woody,4,,653=,Ava-Grace,4
588=,Yaseen,4,,653=,Ayat,4
588=,Yousef,4,,653=,Aylah,4
588=,Ziggy,4,,653=,Aysha,4
686=,Aaran,3,,653=,Bella-Rose,4
686=,Aarron,3,,653=,Blossom,4
686=,Ace,3,,653=,Blythe,4
686=,Aedan,3,,653=,Bobbi,4
686=,Ameer,3,,653=,Brianna,4
686=,Ammar,3,,653=,Cailyn,4
686=,Amos,3,,653=,Calla,4
686=,Anders,3,,653=,Carley,4
686=,Anderson,3,,653=,Carrie,4
686=,Andy,3,,653=,Cassandra,4
686=,Aodhan,3,,653=,Catalina,4
686=,Aonghus,3,,653=,Charleigh,4
686=,Aris,3,,653=,Chelsey,4
686=,Arlen,3,,653=,Corrin,4
686=,Ayan,3,,653=,Dahlia,4
686=,Azaan,3,,653=,Daisie,4
686=,Barney,3,,653=,Daniela,4
686=,Barry,3,,653=,Daniella,4
686=,Benny,3,,653=,Danni,4
686=,Benson,3,,653=,Destiny,4
686=,Bertie,3,,653=,Elaina,4
686=,Bilal,3,,653=,Elin,4
686=,Bo,3,,653=,Elinor,4
686=,Bodhi,3,,653=,Ella-Mae,4
686=,Bowen,3,,653=,Fatimah,4
686=,Brae,3,,653=,Fatma,4
686=,Brooklyn,3,,653=,Floraidh,4
686=,Bryn,3,,653=,Freja,4
686=,Cael,3,,653=,Giorgia,4
686=,Cailan,3,,653=,Harlie,4
686=,Cailin,3,,653=,Helen,4
686=,Caillen,3,,653=,Huda,4
686=,Camden,3,,653=,Ida,4
686=,Carrick,3,,653=,Ilaria,4
686=,Cayson,3,,653=,Indy,4
686=,Cezary,3,,653=,Isla-Rose,4
686=,Coban,3,,653=,Ivy-Rose,4
686=,Cobey,3,,653=,Jane,4
686=,Codi,3,,653=,Joni,4
686=,Colt,3,,653=,Josie,4
686=,Conal,3,,653=,Kailey,4
686=,Corrie,3,,653=,Kamile,4
686=,Dalton,3,,653=,Kassidy,4
686=,Dante,3,,653=,Katerina,4
686=,Darach,3,,653=,Kaylah,4
686=,Darryl,3,,653=,Kaylee,4
686=,Davis,3,,653=,Kianna,4
686=,Derren,3,,653=,Kornelia,4
686=,Derry,3,,653=,Krystal,4
686=,Dillan,3,,653=,Kylah,4
686=,Donal,3,,653=,Lanna,4
686=,Donnie,3,,653=,Leena,4
686=,Easton,3,,653=,Lianna,4
686=,Ebenezer,3,,653=,Liara,4
686=,Emir,3,,653=,Lili,4
686=,Ernest,3,,653=,Lilith,4
686=,Ezekiel,3,,653=,Lilly-Mae,4
686=,Fearghas,3,,653=,Lily-May,4
686=,Finnley,3,,653=,Lisa,4
686=,Ford,3,,653=,Luci,4
686=,Fox,3,,653=,Lucja,4
686=,Fynn,3,,653=,Mabel,4
686=,Gene,3,,653=,Maira,4
686=,Gino,3,,653=,Maizie,4
686=,Haaris,3,,653=,Manha,4
686=,Hadi,3,,653=,Marci,4
686=,Hadley,3,,653=,Margot,4
686=,Ibraheem,3,,653=,Marie,4
686=,Isa,3,,653=,Marin,4
686=,Jac,3,,653=,Marissa,4
686=,Jaxen,3,,653=,Martina,4
686=,Jed,3,,653=,Martyna,4
686=,Jethro,3,,653=,Matylda,4
686=,Jimmy,3,,653=,Meah,4
686=,John-James,3,,653=,Melanie,4
686=,John-Junior,3,,653=,Mia-Rose,4
686=,Jonas,3,,653=,Mika,4
686=,Jordon,3,,653=,Mikayla,4
686=,Josiah,3,,653=,Minnie,4
686=,Kaeson,3,,653=,Mylie,4
686=,Kairo,3,,653=,Myra,4
686=,Kalen,3,,653=,Neha,4
686=,Kamil,3,,653=,Nela,4
686=,Karol,3,,653=,Nell,4
686=,Kason,3,,653=,Neva,4
686=,Kaydin,3,,653=,Nyah,4
686=,Kaylan,3,,653=,Olivia-Rose,4
686=,Kegan,3,,653=,Oona,4
686=,Kenechukwu,3,,653=,Ophelia,4
686=,Khai,3,,653=,Ottilie,4
686=,Khalid,3,,653=,Paula,4
686=,Kier,3,,653=,Peggy,4
686=,Konrad,3,,653=,Perri,4
686=,Kooper,3,,653=,Petra,4
686=,Kori,3,,653=,Pixie,4
686=,Kris,3,,653=,Polly,4
686=,Krish,3,,653=,Rhia,4
686=,Kristian,3,,653=,Rhona,4
686=,Kurt,3,,653=,Ria,4
686=,Kyan,3,,653=,Rihanna,4
686=,Kye,3,,653=,Roma,4
686=,Kyler,3,,653=,Romy,4
686=,Lachlann,3,,653=,Rosalie,4
686=,Laurie,3,,653=,Roxanne,4
686=,Lenny,3,,653=,Ruby-Rose,4
686=,Lockie,3,,653=,Saskia,4
686=,Lomond,3,,653=,Savanna,4
686=,Maciej,3,,653=,Shelby,4
686=,Mackenzie,3,,653=,Siena,4
686=,Malik,3,,653=,Sinead,4
686=,Marek,3,,653=,Sunny,4
686=,Marlon,3,,653=,Tahlia,4
686=,Mateo,3,,653=,Tanisha,4
686=,Maximillian,3,,653=,Teagan,4
686=,Mikey,3,,653=,Toni,4
686=,Monroe,3,,653=,Valeria,4
686=,Neil,3,,653=,Vanesa,4
686=,Nile,3,,653=,Wren,4
686=,Omer,3,,653=,Yasmine,4
686=,Oren,3,,653=,Zi,4
686=,Orin,3,,806=,Abrish,3
686=,Pedro,3,,806=,Adeline,3
686=,Peyton,3,,806=,Afsa,3
686=,Praise,3,,806=,Ailah,3
686=,Presley,3,,806=,Aileigh,3
686=,Qasim,3,,806=,Aisling,3
686=,Rae,3,,806=,Alaya,3
686=,Rafe,3,,806=,Alessia,3
686=,Rafferty,3,,806=,Aliya,3
686=,Raul,3,,806=,Allegra,3
686=,Rayaan,3,,806=,Ally,3
686=,Raymond,3,,806=,Alma,3
686=,Reo,3,,806=,Alyx,3
686=,Rhuairidh,3,,806=,Amalie,3
686=,Rhudi,3,,806=,Amarah,3
686=,Rhuri,3,,806=,Amirah,3
686=,Riaan,3,,806=,Amiyah,3
686=,Richie,3,,806=,Amna,3
686=,Ricky,3,,806=,Anabel,3
686=,Rishi,3,,806=,Andi,3
686=,Robbi,3,,806=,Angelina,3
686=,Rodrigo,3,,806=,Anika,3
686=,Royce,3,,806=,Anisa,3
686=,Ruan,3,,806=,Anja,3
686=,Ruary,3,,806=,Anne,3
686=,Ryder,3,,806=,Annika,3
686=,Rylan,3,,806=,Anum,3
686=,Rylee,3,,806=,Arden,3
686=,Sai,3,,806=,Areesha,3
686=,Sameer,3,,806=,Ariadne,3
686=,Samson,3,,806=,Arianne,3
686=,Santino,3,,806=,Aroush,3
686=,Sebastien,3,,806=,Asiya,3
686=,Seoras,3,,806=,Audrey,3
686=,Sergio,3,,806=,Ava-Louise,3
686=,Simon,3,,806=,Ava-Mae,3
686=,Sol,3,,806=,Ava-May,3
686=,Sonnie,3,,806=,Ava-Rose,3
686=,Stan,3,,806=,Averie,3
686=,Stevie,3,,806=,Avril,3
686=,Taha,3,,806=,Ayra,3
686=,Teodor,3,,806=,Bethanie,3
686=,Thiago,3,,806=,Betty,3
686=,Thom,3,,806=,Bianka,3
686=,Thorfinn,3,,806=,Caela,3
686=,Tobiasz,3,,806=,Calley,3
686=,Tymoteusz,3,,806=,Camille,3
686=,Umar,3,,806=,Camryn,3
686=,Vihaan,3,,806=,Caragh,3
686=,Vlad,3,,806=,Carina,3
686=,Walter,3,,806=,Carlie,3
686=,Yahia,3,,806=,Caroline,3
686=,Yi,3,,806=,Cherry,3
686=,Zayan,3,,806=,Chiara,3
686=,Zayne,3,,806=,Chimamanda,3
686=,Zeke,3,,806=,Christine,3
686=,Zidan,3,,806=,Clarissa,3
863=,A-Jay,2,,806=,Clarke,3
863=,Aadil,2,,806=,Clementine,3
863=,Aaron-James,2,,806=,Colette,3
863=,Aarush,2,,806=,Coral,3
863=,Aaryn,2,,806=,Danika,3
863=,Abdou,2,,806=,Dara,3
863=,Abdulaziz,2,,806=,Darby,3
863=,Abdurrahman,2,,806=,Demi-Lee,3
863=,Abu,2,,806=,Denver,3
863=,Abubakar,2,,806=,Devyn,3
863=,Adon,2,,806=,Diana,3
863=,Adriano,2,,806=,Dilara,3
863=,Ailbe,2,,806=,Dominika,3
863=,Aj,2,,806=,Eabha,3
863=,Ajax,2,,806=,Eadie,3
863=,Alberto,2,,806=,Ela,3
863=,Alejandro,2,,806=,Elaine,3
863=,Alekss,2,,806=,Eleni,3
863=,Alessandro,2,,806=,Elif,3
863=,Alfie-James,2,,806=,Elina,3
863=,Ally,2,,806=,Eliska,3
863=,Angelo,2,,806=,Ellie-Rose,3
863=,Antonin,2,,806=,Elowen,3
863=,Aonghas,2,,806=,Ema,3
863=,Ardil,2,,806=,Emilee,3
863=,Argyle,2,,806=,Emillie,3
863=,Armaan,2,,806=,Enid,3
863=,Arman,2,,806=,Erynn,3
863=,Arne,2,,806=,Evelina,3
863=,Artan,2,,806=,Ewa,3
863=,Arturo,2,,806=,Fiadh,3
863=,Aryn,2,,806=,Gia,3
863=,Ash,2,,806=,Ginny,3
863=,Ashraf,2,,806=,Gloria,3
863=,Aslan,2,,806=,Gracie-May,3
863=,Atholl,2,,806=,Haadiya,3
863=,August,2,,806=,Hafsah,3
863=,Aulay,2,,806=,Hailie,3
863=,Austen,2,,806=,Hana,3
863=,Axl,2,,806=,Hania,3
863=,Aydan,2,,806=,Harper-Rose,3
863=,Aylan,2,,806=,Hattie,3
863=,Ayomikun,2,,806=,Haylee,3
863=,Bailee,2,,806=,Hiba,3
863=,Barnaby,2,,806=,Hibba,3
863=,Baylen,2,,806=,Holli,3
863=,Beck,2,,806=,Imaan,3
863=,Benas,2,,806=,Iman,3
863=,Bernard,2,,806=,Inaya,3
863=,Blayne,2,,806=,Isra,3
863=,Blaze,2,,806=,Izabella,3
863=,Bodie,2,,806=,Izzy,3
863=,Boris,2,,806=,Jada,3
863=,Bradan,2,,806=,Jaime,3
863=,Braedan,2,,806=,Jana,3
863=,Braeden,2,,806=,Jaymie,3
863=,Broc,2,,806=,Jessica-Rose,3
863=,Brogan,2,,806=,Jia,3
863=,Cadan,2,,806=,Jodi,3
863=,Cade,2,,806=,Jorgia,3
863=,Cailen,2,,806=,Jowita,3
863=,Carlos,2,,806=,Joyce,3
863=,Caspar,2,,806=,Jura,3
863=,Cavan,2,,806=,Kacie-Leigh,3
863=,Cayleb,2,,806=,Kamryn,3
863=,Charley,2,,806=,Karlie,3
863=,Che,2,,806=,Kayla-Rose,3
863=,Cherno,2,,806=,Kenzi,3
863=,Chester,2,,806=,Kerin,3
863=,Chukwuebuka,2,,806=,Kerris,3
863=,Cj,2,,806=,Khaira,3
863=,Clarke,2,,806=,Kimberley,3
863=,Clement,2,,806=,Kirstin,3
863=,Cobin,2,,806=,Kitty,3
863=,Cobyn,2,,806=,Klara,3
863=,Cohan,2,,806=,Kodi,3
863=,Coire,2,,806=,Kristina,3
863=,Colum,2,,806=,Lailah,3
863=,Conlin,2,,806=,Laurie,3
863=,Conlyn,2,,806=,Layna,3
863=,Connell,2,,806=,Leighton,3
863=,Conrad,2,,806=,Letti,3
863=,Corbin,2,,806=,Lilli,3
863=,Corin,2,,806=,Lillie-Mae,3
863=,Cosmo,2,,806=,Lillie-Mai,3
863=,Couper,2,,806=,Lilly-Rose,3
863=,Cruiz,2,,806=,Lillyanna,3
863=,Daanish,2,,806=,Lilyanna,3
863=,Daksh,2,,806=,Liusaidh,3
863=,Dan,2,,806=,Lizzie,3
863=,Dani,2,,806=,Lorelei,3
863=,Daniels,2,,806=,Luciana,3
863=,Danyal,2,,806=,Lucille,3
863=,Dara,2,,806=,Mae,3
863=,Darius,2,,806=,Mahnoor,3
863=,Darrell,2,,806=,Maicey,3
863=,Dawud,2,,806=,Maili,3
863=,Deen,2,,806=,Mairead,3
863=,Demid,2,,806=,Makayla,3
863=,Dennis,2,,806=,Malak,3
863=,Denny,2,,806=,Malgorzata,3
863=,Devesh,2,,806=,Marianna,3
863=,Devin,2,,806=,Marianne,3
863=,Devlin,2,,806=,Mariyam,3
863=,Devlyn,2,,806=,Marli,3
863=,Dhruv,2,,806=,Marlie,3
863=,Diarmuid,2,,806=,Marta,3
863=,Dimitar,2,,806=,Mary-Jane,3
863=,Dimitri,2,,806=,Maryum,3
863=,Diyar,2,,806=,Mayah,3
863=,Domas,2,,806=,Mazie,3
863=,Don,2,,806=,Mehar,3
863=,Donny,2,,806=,Melina,3
863=,Eamonn,2,,806=,Michaela,3
863=,Edan,2,,806=,Mikaela,3
863=,Eddy,2,,806=,Milla,3
863=,Edgar,2,,806=,Millicent,3
863=,Edwyn,2,,806=,Minahil,3
863=,Ehsan,2,,806=,Monica,3
863=,Eisa,2,,806=,Nel,3
863=,Eliot,2,,806=,Nellie,3
863=,Emile,2,,806=,Niomi,3
863=,Emilio,2,,806=,Noa,3
863=,Emre,2,,806=,Nour,3
863=,Eryk,2,,806=,Nya,3
863=,Esa,2,,806=,Oakleigh,3
863=,Essa,2,,806=,Ocean,3
863=,Fahad,2,,806=,Octavia,3
863=,Faizan,2,,806=,Olga,3
863=,Farrell,2,,806=,Olivia-May,3
863=,Fateh,2,,806=,Oonagh,3
863=,Fazal,2,,806=,Oran,3
863=,Federico,2,,806=,Orla-Rose,3
863=,Ferris,2,,806=,Paighton,3
863=,Francisco,2,,806=,Paityn,3
863=,Franco,2,,806=,Patrycja,3
863=,Franklin,2,,806=,Polina,3
863=,Freddi,2,,806=,Porsha,3
863=,Gael,2,,806=,Primrose,3
863=,Gerard,2,,806=,Raine,3
863=,Gilbert,2,,806=,Raven,3
863=,Giovanni,2,,806=,Rayne,3
863=,Grant,2,,806=,Reagan,3
863=,Greig,2,,806=,Rebeca,3
863=,Guilherme,2,,806=,Regan,3
863=,Gus,2,,806=,Rhian,3
863=,Haider,2,,806=,Rhianne,3
863=,Harley-James,2,,806=,Riah,3
863=,Harri,2,,806=,Riya,3
863=,Harun,2,,806=,Romi,3
863=,Heath,2,,806=,Romie,3
863=,Hendrix,2,,806=,Rona,3
863=,Herbie,2,,806=,Rosslyn,3
863=,Hew,2,,806=,Roxy,3
863=,Ilyas,2,,806=,Ryleigh,3
863=,Ionatan,2,,806=,Saanvi,3
863=,Irvin,2,,806=,Sabrina,3
863=,Irvine,2,,806=,Saira,3
863=,Isaiah,2,,806=,Salma,3
863=,Ismael,2,,806=,Samia,3
863=,Issac,2,,806=,Sania,3
863=,Ivar,2,,806=,Savana,3
863=,Ivor,2,,806=,Selma,3
863=,Jack-James,2,,806=,Simran,3
863=,Jacques,2,,806=,Siobhan,3
863=,Jarvis,2,,806=,Sloane,3
863=,Jaxton,2,,806=,Sofiya,3
863=,Jaycob,2,,806=,Soha,3
863=,Jaydn,2,,806=,Sophia-Rose,3
863=,Jayk,2,,806=,Susanna,3
863=,Jeremi,2,,806=,Susie,3
863=,Jeremiah,2,,806=,Sylvia,3
863=,Jett,2,,806=,Tanya,3
863=,Jimi,2,,806=,Teegan,3
863=,Jock,2,,806=,Thalia,3
863=,John-Joseph,2,,806=,Thora,3
863=,John-Paul,2,,806=,Tianna,3
863=,Johnson,2,,806=,Tiffany,3
863=,Jokubas,2,,806=,Tina,3
863=,Jon,2,,806=,Tori,3
863=,Jonjo,2,,806=,Verity,3
863=,Jonny,2,,806=,Veronika,3
863=,Judah,2,,806=,Vicky,3
863=,Jun,2,,806=,Vivien,3
863=,Junxi,2,,806=,Weronika,3
863=,Jura,2,,806=,Willa,3
863=,Kabir,2,,806=,Winnie,3
863=,Kaidan,2,,806=,Wynter,3
863=,Kain,2,,806=,Xin,3
863=,Kaiser,2,,806=,Yvie,3
863=,Kalem,2,,806=,Ziva,3
863=,Kallan,2,,806=,Zuri,3
863=,Kalum,2,,1055=,Aadya,2
863=,Kalven,2,,1055=,Aairah,2
863=,Kameron,2,,1055=,Aanya,2
863=,Karl,2,,1055=,Abbie-Rose,2
863=,Kasen,2,,1055=,Abena,2
863=,Kayde,2,,1055=,Adara,2
863=,Kayleb,2,,1055=,Addie,2
863=,Kaysen,2,,1055=,Adelle,2
863=,Keelan,2,,1055=,Adhya,2
863=,Keigan,2,,1055=,Afiyah,2
863=,Keith,2,,1055=,Agnes,2
863=,Kenny,2,,1055=,Ahria,2
863=,Khalifa,2,,1055=,Ailish,2
863=,Khalil,2,,1055=,Aima,2
863=,Khodi,2,,1055=,Aira,2
863=,Kiaan,2,,1055=,Airlie,2
863=,Kiefer,2,,1055=,Aishah,2
863=,Kieron,2,,1055=,Aitana,2
863=,Kinnon,2,,1055=,Aivah,2
863=,Kiran,2,,1055=,Aksha,2
863=,Kiyan,2,,1055=,Alaa,2
863=,Knox,2,,1055=,Alayah,2
863=,Koa,2,,1055=,Aleeah,2
863=,Kohen,2,,1055=,Aleesha,2
863=,Konstantinos,2,,1055=,Ali,2
863=,Korbyn,2,,1055=,Alia,2
863=,Kornel,2,,1055=,Alisa,2
863=,Kristopher,2,,1055=,Alise,2
863=,Ksawery,2,,1055=,Alysse,2
863=,Ksawier,2,,1055=,Alyth,2
863=,Kurtis,2,,1055=,Amari,2
863=,Lawi,2,,1055=,Amayra,2
863=,Leif,2,,1055=,Ambyr,2
863=,Leiland,2,,1055=,Ameera,2
863=,Lewie,2,,1055=,Ameliarose,2
863=,Linden,2,,1055=,Amiee,2
863=,Logan-Jay,2,,1055=,Amy-Leigh,2
863=,Loui,2,,1055=,Andrea,2
863=,Luc,2,,1055=,Angelique,2
863=,Lucian,2,,1055=,Ania,2
863=,Lucio,2,,1055=,Annabell,2
863=,Lukasz,2,,1055=,Anvi,2
863=,Maddox,2,,1055=,Aoibheann,2
863=,Mahad,2,,1055=,Ara,2
863=,Majus,2,,1055=,Areen,2
863=,Maksim,2,,1055=,Aria-Grace,2
863=,Malachi,2,,1055=,Aria-Rose,2
863=,Malakai,2,,1055=,Arija,2
863=,Manas,2,,1055=,Arisha,2
863=,Manus,2,,1055=,Arria,2
863=,Marcas,2,,1055=,Arwa,2
863=,Marty,2,,1055=,Arwyn,2
863=,Marvin,2,,1055=,Aryia,2
863=,Matei,2,,1055=,Ashlyn,2
863=,Matthieu,2,,1055=,Ashton,2
863=,Mayson,2,,1055=,Asma,2
863=,Memphis,2,,1055=,Ava-Mai,2
863=,Mieszko,2,,1055=,Ava-Marie,2
863=,Mikhail,2,,1055=,Aylar,2
863=,Milosz,2,,1055=,Ayleah,2
863=,Minh,2,,1055=,Aylie,2
863=,Mirac,2,,1055=,Aylin,2
863=,Morris,2,,1055=,Ayooluwa,2
863=,Moses,2,,1055=,Azaria,2
863=,Mujtaba,2,,1055=,Baylee,2
863=,Nam,2,,1055=,Beatriz,2
863=,Nathanael,2,,1055=,Becca,2
863=,Neilan,2,,1055=,Bernice,2
863=,Neo,2,,1055=,Betsie,2
863=,Nicky,2,,1055=,Blanca,2
863=,Nikita,2,,1055=,Bo,2
863=,Niko,2,,1055=,Bree,2
863=,Nuh,2,,1055=,Briar,2
863=,Obi,2,,1055=,Briar-Rose,2
863=,Olamide,2,,1055=,Bridgette,2
863=,Oli,2,,1055=,Britney,2
863=,Oliver-James,2,,1055=,Broghan,2
863=,Olivers,2,,1055=,Bryony,2
863=,Ollie-James,2,,1055=,Cadi,2
863=,Oluwatishe,2,,1055=,Cairn,2
863=,Osaze,2,,1055=,Caisie,2
863=,Othniel,2,,1055=,Caitie,2
863=,Ozzy,2,,1055=,Callie-Jo,2
863=,Pablo,2,,1055=,Cameron,2
863=,Padraig,2,,1055=,Camilla,2
863=,Pavel,2,,1055=,Candice,2
863=,Pearse,2,,1055=,Caoilainn,2
863=,Pierce,2,,1055=,Capri,2
863=,Piers,2,,1055=,Carmel,2
863=,Raith,2,,1055=,Carris,2
863=,Ralphie,2,,1055=,Carsyn,2
863=,Rauridh,2,,1055=,Cassey,2
863=,Rayhan,2,,1055=,Cassia,2
863=,Reegan,2,,1055=,Cathryn,2
863=,Rees,2,,1055=,Cece,2
863=,Reeve,2,,1055=,Cecilia,2
863=,Reign,2,,1055=,Celeste,2
863=,Reiley,2,,1055=,Chanel,2
863=,Reyansh,2,,1055=,Charis,2
863=,Rhiley,2,,1055=,Charlee,2
863=,Rhu,2,,1055=,Charley-Ann,2
863=,Richy,2,,1055=,Cheryl,2
863=,Ridley,2,,1055=,Chloe-Grace,2
863=,Rivaan,2,,1055=,Christie,2
863=,Riyansh,2,,1055=,Cici,2
863=,Rohaan,2,,1055=,Cienna,2
863=,Rome,2,,1055=,Clare,2
863=,Ronin,2,,1055=,Clodagh,2
863=,Rossi,2,,1055=,Coco,2
863=,Ruadhan,2,,1055=,Codi,2
863=,Ruis,2,,1055=,Codie,2
863=,Ryden,2,,1055=,Cody,2
863=,Saad,2,,1055=,Cole,2
863=,Saif,2,,1055=,Cordelia,2
863=,Salahuddin,2,,1055=,Daisy-Jane,2
863=,Saurav,2,,1055=,Dalia,2
863=,Serge,2,,1055=,Dalma,2
863=,Shayaan,2,,1055=,Dania,2
863=,Shaye,2,,1055=,Darah,2
863=,Shayne,2,,1055=,Darcey-Mae,2
863=,Shea,2,,1055=,Darcy-Leigh,2
863=,Shiven,2,,1055=,Debora,2
863=,Sidney,2,,1055=,Dekota,2
863=,Siem,2,,1055=,Delilah,2
863=,Silas,2,,1055=,Demelza,2
863=,Stanislav,2,,1055=,Deryn,2
863=,Stone,2,,1055=,Dharci,2
863=,Sulaiman,2,,1055=,Dia,2
863=,Sulayman,2,,1055=,Dior,2
863=,Syd,2,,1055=,Dolores,2
863=,Tait,2,,1055=,Dorothea,2
863=,Tate,2,,1055=,Dua,2
863=,Taylan,2,,1055=,Duaa,2
863=,Tee-Jay,2,,1055=,Ealasaid,2
863=,Teejay,2,,1055=,Ebonie,2
863=,Theodor,2,,1055=,Effy,2
863=,Theon,2,,1055=,Eila,2
863=,Thomas-John,2,,1055=,Eilah,2
863=,Tiago,2,,1055=,Eira,2
863=,Tim,2,,1055=,Eireann,2
863=,Tommie,2,,1055=,Elanor,2
863=,Toprak,2,,1055=,Elianna,2
863=,Torrin,2,,1055=,Elisabeth,2
863=,Ty,2,,1055=,Elisabetta,2
863=,Tyrone,2,,1055=,Elisha,2
863=,Valentino,2,,1055=,Elizabeta,2
863=,Veer,2,,1055=,Ella-Ann,2
863=,Viaan,2,,1055=,Ella-Marie,2
863=,Vidur,2,,1055=,Ellie-Jay,2
863=,Viggo,2,,1055=,Elliemay,2
863=,Vincenzo,2,,1055=,Elliot,2
863=,Viraj,2,,1055=,Elly,2
863=,Vivaan,2,,1055=,Eloisa,2
863=,Wallace,2,,1055=,Elouise,2
863=,Wan,2,,1055=,Elsbeth,2
863=,Waseem,2,,1055=,Elyssa,2
863=,Wilbur,2,,1055=,Elza,2
863=,Willis,2,,1055=,Emanuela,2
863=,Yaqub,2,,1055=,Ember,2
863=,Yousif,2,,1055=,Emelia-Rose,2
863=,Youssef,2,,1055=,Emerson,2
863=,Yunis,2,,1055=,Emileigh,2
863=,Yuvraj,2,,1055=,Emilija,2
863=,Zackary,2,,1055=,Emillia,2
863=,Zaidan,2,,1055=,Emily-Anne,2
863=,Zakari,2,,1055=,Emily-Grace,2
863=,Zaki,2,,1055=,Emily-May,2
863=,Zakir,2,,1055=,Emma-Leigh,2
863=,Zane,2,,1055=,Emmanuella,2
863=,Zaroon,2,,1055=,Ena,2
863=,Zavier,2,,1055=,Enya,2
863=,Zayd,2,,1055=,Eowyn,2
863=,Zayden,2,,1055=,Esha,2
863=,Zayed,2,,1055=,Eshaal,2
863=,Zeeshan,2,,1055=,Esmae,2
863=,Zephyr,2,,1055=,Esmay,2
863=,Zia,2,,1055=,Esmie,2
863=,Zidane,2,,1055=,Essie,2
863=,Zuhair,2,,1055=,Estelle,2
1234=,Aadhish,1,,1055=,Eva-Marie,2
1234=,Aadi,1,,1055=,Everly,2
1234=,Aadishiv,1,,1055=,Eviee,2
1234=,Aaditiya,1,,1055=,Ezmae,2
1234=,Aadm,1,,1055=,Ezmai,2
1234=,Aadvik,1,,1055=,Fajr,2
1234=,Aaiden,1,,1055=,Fathima,2
1234=,Aalyan,1,,1055=,Favour,2
1234=,Aamar,1,,1055=,Fay,2
1234=,Aamir,1,,1055=,Ffion,2
1234=,Aaraiz,1,,1055=,Fleur,2
1234=,Aaravjit,1,,1055=,Franchesca,2
1234=,Aarian,1,,1055=,Freija,2
1234=,Aaronlee,1,,1055=,Gabija,2
1234=,Aarran,1,,1055=,Gaia,2
1234=,Aaryan,1,,1055=,Genevieve,2
1234=,Aarzish,1,,1055=,Georgia-Rose,2
1234=,Aayam,1,,1055=,Georgiana,2
1234=,Aayan,1,,1055=,Gianna,2
1234=,Aayden,1,,1055=,Goda,2
1234=,Abdalla,1,,1055=,Goldie,2
1234=,Abdallah,1,,1055=,Gracey,2
1234=,Abdel-Rahman,1,,1055=,Gracie-Leigh,2
1234=,Abdualmalik,1,,1055=,Gracie-Mae,2
1234=,Abdul'malik,1,,1055=,Hadassah,2
1234=,Abdul-Hakeem,1,,1055=,Hadley,2
1234=,Abdul-Kareem,1,,1055=,Hajra,2
1234=,Abdul-Raheem,1,,1055=,Haleema,2
1234=,Abdul-Raqib,1,,1055=,Halima,2
1234=,Abdulelah,1,,1055=,Hanan,2
1234=,Abdulhadi,1,,1055=,Harriett,2
1234=,Abdulhamid,1,,1055=,Harris,2
1234=,Abdulrahman,1,,1055=,Hawa,2
1234=,Abdulwahab,1,,1055=,Hayleigh,2
1234=,Abdussalam,1,,1055=,Haylie,2
1234=,Abhay,1,,1055=,Heba,2
1234=,Abheer,1,,1055=,Helga,2
1234=,Abu-Bakr,1,,1055=,Hibah,2
1234=,Abubakr,1,,1055=,Hira,2
1234=,Abyan,1,,1055=,Humna,2
1234=,Achintya,1,,1055=,Ilyana,2
1234=,Ackie,1,,1055=,Indi-Rose,2
1234=,Adair,1,,1055=,Indiana,2
1234=,Adan,1,,1055=,Indie-Rose,2
1234=,Adar,1,,1055=,Indigo,2
1234=,Addi,1,,1055=,Iqra,2
1234=,Addie,1,,1055=,Irha,2
1234=,Adeel,1,,1055=,Izabela,2
1234=,Adel,1,,1055=,Jamie-Lee,2
1234=,Adem,1,,1055=,Jamie-Leigh,2
1234=,Aden,1,,1055=,Janna,2
1234=,Adeolu,1,,1055=,Jayden,2
1234=,Adgar,1,,1055=,Jaymee,2
1234=,Adie,1,,1055=,Jemima,2
1234=,Adio,1,,1055=,Jennie,2
1234=,Adith,1,,1055=,Jersey,2
1234=,Aditya,1,,1055=,Jo,2
1234=,Adnaan,1,,1055=,Joey,2
1234=,Adnan,1,,1055=,Jolie,2
1234=,Adomas,1,,1055=,Jorgi,2
1234=,Adrees,1,,1055=,Jorji,2
1234=,Advik,1,,1055=,Joud,2
1234=,Adyan,1,,1055=,Jude,2
1234=,Aeddan,1,,1055=,Judy,2
1234=,Aengus,1,,1055=,Julianna,2
1234=,Aeris,1,,1055=,Juniper,2
1234=,Aeron,1,,1055=,Kacey-Leigh,2
1234=,Affaan,1,,1055=,Kacy,2
1234=,Affan,1,,1055=,Kadie,2
1234=,Afnan,1,,1055=,Kaelyn,2
1234=,Afton,1,,1055=,Kahlia,2
1234=,Agam,1,,1055=,Kaila,2
1234=,Agha,1,,1055=,Kailah,2
1234=,Ahaan,1,,1055=,Kaitlynn,2
1234=,Ahan,1,,1055=,Kamila,2
1234=,Ahsan,1,,1055=,Karina,2
1234=,Ahyan,1,,1055=,Karissa,2
